0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8934,1796,667,1962,4647,2416,2,0,0,0,0,0,0,0,0,0,0,0,0,0
598,83,296,20,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1759,2000,1568,650,175,1302,1571,100,343,175,6364,70,76,2043,100,149,11381,721,1441
20,286,726,410,438,3793,111,878,823,104,109,73,3183,438,1732,0,0,0,0,0
117,1663,250,1056,178,4,4691,1033,1663,250,77,4691,117,1663,250,1728,117,124,250,1372
156,186,17198,117,28,1023,2069,17199,488,220,0,0,0,0,0,0,0,0,0,0
11137,59,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,792,65,1601,7450,301,962,198,3830,0,0,0,0,0,0,0,0,0,0,0
697,6,469,2368,4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,4246,2,3337,759,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,17200,917,1238,73,6,806,288,5620,0,0,0,0,0,0,0,0,0,0,0
592,300,219,271,4424,326,629,12,847,0,0,0,0,0,0,0,0,0,0,0
2559,17201,574,121,123,1613,24,2180,32,701,560,295,705,4338,0,0,0,0,0,0
1062,164,496,5154,133,2802,37,1771,636,55,2563,14,1277,612,1771,882,0,0,0,0
15,135,454,3561,1122,2652,505,1120,6,469,330,0,0,0,0,0,0,0,0,0
2090,1883,244,7435,1317,660,4242,3034,0,0,0,0,0,0,0,0,0,0,0,0
611,939,289,5,1697,2359,350,47,0,0,0,0,0,0,0,0,0,0,0,0
178,500,100,1270,8,353,473,141,0,0,0,0,0,0,0,0,0,0,0,0
158,548,6423,198,6,4460,61,56,359,11383,8938,2747,0,0,0,0,0,0,0,0
939,193,1067,57,996,606,4767,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,6369,110,51,228,103,1868,11384,110,28,6420,1657,17202,169,2748,2502,3,750,622,5279
4,184,71,964,535,11386,178,2,4,77,10213,964,535,634,175,964,535,1120,178,2
119,288,792,947,323,41,953,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,724,673,145,187,300,160,191,59,6492,300,549,87,887,17,503,300,324,74,1057
6,446,338,4961,214,8942,2947,135,0,0,0,0,0,0,0,0,0,0,0,0
71,350,267,289,5,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,1563,796,363,2666,17203,6,693,125,0,0,0,0,0,0,0,0,0,0,0
6,751,49,3970,447,370,15,1595,2671,0,0,0,0,0,0,0,0,0,0,0
8132,88,5,2321,40,174,1186,1264,649,920,3948,958,0,0,0,0,0,0,0,0
597,60,10,60,10,1203,1789,779,159,5,975,60,10,1592,890,1151,49,11389,5740,1255
6289,785,68,813,889,224,502,81,579,65,0,0,0,0,0,0,0,0,0,0
1215,410,222,8943,3196,1181,141,100,31,1934,410,136,680,776,585,222,248,345,2535,29
424,854,326,2,244,328,361,615,1116,228,0,0,0,0,0,0,0,0,0,0
2490,2586,128,282,5195,112,11145,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1387,11393,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,165,779,133,934,20,11375,0,0,0,0,0,0,0,0,0,0,0,0,0
403,11394,4489,17,215,682,874,2598,6289,158,2397,0,0,0,0,0,0,0,0,0
403,11394,4489,17,215,682,874,2598,6289,158,2397,0,0,0,0,0,0,0,0,0
233,260,197,116,2041,27,4442,6079,942,8,59,347,173,701,1613,8945,365,5112,2145,2312
194,1952,4270,4599,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,628,1121,856,346,2320,28,3324,1012,0,0,0,0,0,0,0,0,0,0,0
693,300,219,436,194,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,140,47,272,506,269,191,2245,45,267,359,3390,1163,29,126,57,55,2397,5494,317
8868,4052,11395,2612,452,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,6,244,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,499,194,317,95,6,426,3563,17,0,0,0,0,0,0,0,0,0,0,0
15,8946,61,56,615,1116,299,122,5239,0,0,0,0,0,0,0,0,0,0,0
59,125,244,1066,57,2106,1853,45,40,0,0,0,0,0,0,0,0,0,0,0
1178,83,6,1019,5379,1734,57,196,0,0,0,0,0,0,0,0,0,0,0,0
109,303,193,816,615,122,3,666,2134,1116,0,0,0,0,0,0,0,0,0,0
1318,7484,5482,444,80,1806,2943,6370,518,999,4319,0,0,0,0,0,0,0,0,0
2030,17210,8904,3902,7463,187,1226,4369,0,0,0,0,0,0,0,0,0,0,0,0
17211,785,17212,1115,410,1127,5892,5918,2687,0,0,0,0,0,0,0,0,0,0,0
61,56,1007,385,58,267,177,0,0,0,0,0,0,0,0,0,0,0,0,0
399,153,850,2540,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,4482,59,3155,15,228,8947,8757,1271,0,0,0,0,0,0,0,0,0,0,0
945,2416,615,1116,194,889,523,3377,238,130,331,3,5929,0,0,0,0,0,0,0
151,300,6177,40,582,11396,2645,0,0,0,0,0,0,0,0,0,0,0,0,0
565,6,317,6412,36,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,872,27,141,35,235,11397,475,2499,223,2,3,2576,406,35,1797,126,3225,432,232
80,17218,17219,215,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1721,83,67,121,384,1600,265,384,1600,21,309,17,9920,17,362,1600,6258,892,130
1728,1113,29,6,107,1145,220,0,0,0,0,0,0,0,0,0,0,0,0,0
186,6393,592,300,219,693,125,121,533,896,2352,1669,178,682,693,125,4211,1892,112,300
57,996,198,4916,17222,17223,871,6,5180,0,0,0,0,0,0,0,0,0,0,0
15,2583,2110,1174,95,289,55,1517,2397,2312,173,167,4,47,47,1771,0,0,0,0
13,1918,61,56,13,10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,1563,17224,576,615,1702,4861,1330,0,0,0,0,0,0,0,0,0,0,0,0
1454,11401,10166,417,17225,3330,2586,17226,1194,5044,2090,138,67,2532,912,57,917,6466,203,19
5482,401,25,215,97,38,282,2434,0,0,0,0,0,0,0,0,0,0,0,0
83,20,6262,589,3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11402,2090,889,12,222,592,300,219,123,0,0,0,0,0,0,0,0,0,0,0
650,138,213,17227,9493,6616,17228,0,0,0,0,0,0,0,0,0,0,0,0,0
7444,753,6469,468,3941,331,4590,517,1426,2747,17229,11403,477,1451,17230,453,776,0,0,0
104,109,1351,1776,246,8,220,1797,5486,909,0,0,0,0,0,0,0,0,0,0
104,109,1351,1776,246,8,220,1797,5486,909,0,0,0,0,0,0,0,0,0,0
17231,888,3775,20,1440,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11402,2090,889,12,222,592,300,219,123,0,0,0,0,0,0,0,0,0,0,0
2645,222,2832,55,8,3676,1750,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1178,6,888,1088,288,792,51,777,57,196,0,0,0,0,0,0,0,0,0
104,109,1132,1514,814,2508,4909,0,0,0,0,0,0,0,0,0,0,0,0,0
61,56,510,104,2585,2856,110,0,0,0,0,0,0,0,0,0,0,0,0,0
6,888,1088,1318,57,198,919,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17232,57,359,1602,1678,17233,1026,4453,636,0,0,0,0,0,0,0,0,0,0
592,300,219,121,533,188,327,0,0,0,0,0,0,0,0,0,0,0,0,0
119,98,112,289,5,1066,22,350,510,0,0,0,0,0,0,0,0,0,0,0
2294,803,1178,6,1088,1318,777,57,196,109,3145,0,0,0,0,0,0,0,0,0
1962,123,2002,545,1723,8548,11255,1346,17234,2009,5612,400,0,0,0,0,0,0,0,0
3196,417,545,10373,1170,1161,3648,0,0,0,0,0,0,0,0,0,0,0,0,0
178,877,95,1127,2208,2519,615,1702,0,0,0,0,0,0,0,0,0,0,0,0
4364,3354,1006,339,22,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17235,1126,626,1265,1126,626,1265,410,299,8,2647,207,346,1711,88,17,0,0,0,0
86,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,11404,7485,1848,14,80,495,270,306,495,0,0,0,0,0,0,0,0,0,0
119,193,133,144,1676,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,796,8361,170,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,14,575,447,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,722,10574,1637,390,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,19,156,63,2035,1410,476,709,530,2342,17236,3682,523,397,365,2,61,56,124,255
686,142,38,1580,183,6097,9,625,2,6097,9,485,1973,3141,4360,253,183,38,257,356
3375,11406,1463,17238,17239,767,8,267,312,63,150,0,0,0,0,0,0,0,0,0
4919,929,791,1441,1953,393,553,119,28,321,3193,929,1841,620,3,628,2320,7761,81,3345
6,1103,8938,2747,17245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,17246,1746,3669,3422,385,177,411,549,1223,8331,0,0,0,0,0,0,0,0,0
20,8201,1906,1128,75,1524,94,237,0,0,0,0,0,0,0,0,0,0,0,0
1772,1945,1066,57,2106,423,4373,36,0,0,0,0,0,0,0,0,0,0,0,0
1456,1550,350,75,289,5,177,413,1550,350,75,289,5,177,413,36,0,0,0,0
2711,1772,1501,194,98,1066,57,2106,423,4373,36,0,0,0,0,0,0,0,0,0
5240,133,6289,430,115,387,5340,104,746,0,0,0,0,0,0,0,0,0,0,0
311,2887,1345,807,402,17247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,7157,2012,977,708,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1604,186,6,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1129,888,59,1037,4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1129,888,59,1037,4604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,8198,1719,3156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11242,5230,1352,1198,3818,1612,1108,418,1234,8232,0,0,0,0,0,0,0,0,0,0
44,2623,3547,899,1197,3815,116,31,1451,0,0,0,0,0,0,0,0,0,0,0
17248,3551,11304,125,138,113,3570,961,0,0,0,0,0,0,0,0,0,0,0,0
45,1951,276,80,572,437,671,0,0,0,0,0,0,0,0,0,0,0,0,0
856,4187,507,1811,210,110,669,905,75,0,0,0,0,0,0,0,0,0,0,0
4364,3354,120,966,6,806,1063,1318,381,0,0,0,0,0,0,0,0,0,0,0
856,4187,507,1811,210,110,669,905,75,0,0,0,0,0,0,0,0,0,0,0
2,1036,165,381,1268,110,854,288,3223,5752,4664,244,5898,453,4419,0,0,0,0,0
75,195,4460,17249,3475,1156,819,1983,0,0,0,0,0,0,0,0,0,0,0,0
20,2049,11409,539,67,2020,2374,3372,6,0,0,0,0,0,0,0,0,0,0,0
20,2049,11409,539,67,2020,2374,3372,6,0,0,0,0,0,0,0,0,0,0,0
1307,646,17250,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,46,3694,1756,338,2853,379,8,6592,407,325,0,0,0,0,0,0,0,0,0
1777,68,18,3670,394,53,87,3460,3260,1254,0,0,0,0,0,0,0,0,0,0
8440,6,11410,230,1051,8955,20,206,0,0,0,0,0,0,0,0,0,0,0,0
20,5316,6,133,377,583,331,151,83,17251,875,934,764,151,121,116,38,3511,0,0
206,1616,1904,7377,20,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,258,903,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,537,17252,180,466,199,2539,0,0,0,0,0,0,0,0,0,0,0,0,0
248,3933,3983,501,130,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,131,13,249,176,158,293,72,334,0,0,0,0,0,0,0,0,0,0,0
17,2728,3396,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,792,1123,2312,129,8,2618,469,806,962,345,31,151,214,408,801,359,0,0,0
693,125,1265,2577,1145,17253,1136,679,229,0,0,0,0,0,0,0,0,0,0,0
1776,2930,2873,806,7224,909,108,281,0,0,0,0,0,0,0,0,0,0,0,0
413,537,116,984,5779,186,1185,2477,583,2320,413,537,1849,418,802,5779,2441,17254,5625,51
1012,17258,701,112,116,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3011,4956,681,2,328,615,1116,0,0,0,0,0,0,0,0,0,0,0,0
3769,8956,17259,17260,1067,628,5389,0,0,0,0,0,0,0,0,0,0,0,0,0
11131,8798,138,39,999,793,1547,22,77,17,2960,119,75,47,999,793,2,47,20,999
957,293,72,3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,85,1507,3423,587,258,3628,11413,228,107,2276,17262,6,5947,11413,1761,15,8957,0
1599,33,636,760,20,409,620,1490,3338,1294,221,107,0,0,0,0,0,0,0,0
472,5668,916,472,93,4537,273,651,37,0,0,0,0,0,0,0,0,0,0,0
796,3322,1478,11414,2221,856,11415,907,166,94,0,0,0,0,0,0,0,0,0,0
10917,359,890,219,897,1066,882,2106,0,0,0,0,0,0,0,0,0,0,0,0
796,3322,1478,11414,2221,856,11415,907,166,94,0,0,0,0,0,0,0,0,0,0
75,77,1859,2371,317,5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,296,939,5418,17263,1435,59,1070,0,0,0,0,0,0,0,0,0,0,0,0
637,2833,55,413,36,395,48,16,357,106,16,11416,1842,1961,7,29,91,51,2310,1338
5747,15,1809,17271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,423,2094,10,5991,2561,693,125,0,0,0,0,0,0,0,0,0,0,0,0
3052,2906,326,99,2863,395,1810,1580,0,0,0,0,0,0,0,0,0,0,0,0
296,939,17272,6881,49,2199,104,3688,47,5,0,0,0,0,0,0,0,0,0,0
119,2,5613,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,428,63,1651,249,2977,3127,20,7710,97,83,2520,2721,144,1318,432,1780,409,70,97
194,8,17273,7240,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,734,6,198,557,66,10,933,5273,0,0,0,0,0,0,0,0,0,0,0
17274,72,2768,457,8786,17275,7488,5506,142,0,0,0,0,0,0,0,0,0,0,0
17276,10500,462,572,17277,7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,545,300,11418,8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739,2127,150,3753,151,221,113,605,110,0,0,0,0,0,0,0,0,0,0,0
2141,111,11419,6,1928,2159,113,6909,2042,0,0,0,0,0,0,0,0,0,0,0
6,888,51,4815,6726,124,469,2509,2159,111,938,0,0,0,0,0,0,0,0,0
122,12,209,469,2253,168,682,46,2750,19,11420,469,2253,48,2527,406,122,294,0,0
6,2279,104,109,639,7,3563,1487,0,0,0,0,0,0,0,0,0,0,0,0
853,2090,4309,17278,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,5731,7489,915,401,144,465,6,1291,0,0,0,0,0,0,0,0,0,0,0
6,1269,1265,332,1318,1193,4984,57,890,5468,2294,11421,9873,0,0,0,0,0,0,0
11422,1197,4887,28,3536,797,3020,0,0,0,0,0,0,0,0,0,0,0,0,0
15,644,1426,6,1269,1265,785,5190,332,1318,1193,9534,57,996,198,0,0,0,0,0
2882,11404,256,412,7485,300,2062,0,0,0,0,0,0,0,0,0,0,0,0,0
15,644,1426,6,4808,970,1185,1983,6,961,0,0,0,0,0,0,0,0,0,0
193,830,1597,3929,465,6,4274,1145,504,0,0,0,0,0,0,0,0,0,0,0
3934,17279,6,104,109,1062,1270,8371,899,83,1236,303,1128,4026,0,0,0,0,0,0
5325,17280,17281,3422,177,614,1735,11423,478,0,0,0,0,0,0,0,0,0,0,0
59,417,157,86,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,700,6453,1480,6386,1062,8958,5144,2829,2788,462,178,60,4105,17282,437,2299,1878,3108,0
15,20,1185,170,222,61,56,526,17283,557,981,4355,0,0,0,0,0,0,0,0
22,65,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10799,46,7485,300,2062,718,1039,8,17284,17285,17286,1881,630,346,2988,742,0,0,0,0
17287,295,101,1217,1312,1623,766,424,17288,0,0,0,0,0,0,0,0,0,0,0
1330,1193,6438,164,7389,5023,197,7213,0,0,0,0,0,0,0,0,0,0,0,0
17289,178,1424,6,95,7069,17290,83,0,0,0,0,0,0,0,0,0,0,0,0
7463,187,5780,15,1415,17291,4804,6310,3127,0,0,0,0,0,0,0,0,0,0,0
6,984,2033,4870,202,17292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,144,663,1173,385,58,2420,88,5,5426,17293,0,0,0,0,0,0,0,0,0
326,17294,6496,17295,282,1501,8,80,264,177,0,0,0,0,0,0,0,0,0,0
51,7,241,1097,17296,209,2450,3606,446,241,1617,0,0,0,0,0,0,0,0,0
1318,1193,6,1960,6438,164,7389,5023,0,0,0,0,0,0,0,0,0,0,0,0
312,194,177,229,289,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0
6,177,4773,1984,17297,155,725,17298,7178,1982,1865,123,1071,7490,586,2,1828,22,4,0
1079,5429,1066,2106,2776,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,386,100,24,1499,2034,619,2096,847,1157,0,0,0,0,0,0,0,0,0,0
1847,6,3963,11420,6,7171,1424,861,961,7489,0,0,0,0,0,0,0,0,0,0
243,188,538,689,2228,912,7488,465,6,2874,543,0,0,0,0,0,0,0,0,0
1757,333,2119,1788,1939,588,7110,340,0,0,0,0,0,0,0,0,0,0,0,0
1268,590,3,11424,11425,168,332,212,673,140,0,0,0,0,0,0,0,0,0,0
2313,17299,228,1066,133,24,2990,584,3244,434,2829,1679,1719,200,1629,2892,8,133,529,24
1757,769,130,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,397,897,1702,47,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2105,275,6,619,3295,194,6320,411,45,1609,3358,0,0,0,0,0,0,0,0
2412,8923,8959,11427,4269,358,3903,46,3098,738,377,1918,380,6717,4318,7232,562,2350,1451,0
6,2033,871,984,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,247,284,61,56,346,8960,361,1148,299,0,0,0,0,0,0,0,0,0,0
6,2033,871,984,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1813,236,156,413,54,358,46,0,0,0,0,0,0,0,0,0,0,0,0
3530,7421,17302,2488,6,7,3563,83,0,0,0,0,0,0,0,0,0,0,0,0
1699,2535,684,8961,17303,1080,246,156,4878,437,665,2014,0,0,0,0,0,0,0,0
119,17304,1412,98,1079,36,2988,1906,0,0,0,0,0,0,0,0,0,0,0,0
805,139,243,11428,51,617,442,5,848,36,4306,60,0,0,0,0,0,0,0,0
350,2063,36,396,513,151,1459,48,0,0,0,0,0,0,0,0,0,0,0,0
119,402,17305,20,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17306,1817,386,424,342,563,3650,1278,629,397,257,144,511,8,4106,73,3,2198,120,11429
11430,17307,142,61,56,7491,292,358,15,228,1122,11431,24,17308,94,2086,366,5,1214,3351
6,2666,115,2,3563,83,1687,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,386,6386,956,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,6,194,889,5653,2225,6192,5518,55,787,0,0,0,0,0,0,0,0,0,0
1480,6386,510,31,4311,1420,956,233,260,1757,1104,0,0,0,0,0,0,0,0,0
243,11432,11433,4813,615,1116,320,1757,1104,1811,1756,890,3543,4502,0,0,0,0,0,0
20,685,11434,8962,222,264,778,0,0,0,0,0,0,0,0,0,0,0,0,0
75,326,2240,870,6688,373,883,6731,2114,883,81,810,5214,243,7350,8,57,63,0,0
899,6,3758,1480,6386,4311,3,956,103,61,56,1757,1104,0,0,0,0,0,0,0
50,2562,392,188,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8873,1672,453,1161,453,1161,17309,11435,0,0,0,0,0,0,0,0,0,0,0,0
1596,3477,17310,11436,270,1287,5561,252,8963,17311,29,1448,4716,17312,1075,28,212,187,309,123
434,7377,1336,469,7821,2625,17313,1432,5530,170,135,3,11437,17314,17315,7492,5352,195,27,770
243,10,1021,2907,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,579,17316,539,668,63,759,0,0,0,0,0,0,0,0,0,0,0,0,0
272,264,222,1651,326,701,776,5654,0,0,0,0,0,0,0,0,0,0,0,0
3735,875,2322,2342,250,536,1451,20,57,197,971,295,445,1744,2155,2342,250,1451,0,0
8190,5988,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,8743,833,15,3452,126,1354,101,6263,727,42,0,0,0,0,0,0,0,0,0
28,2244,502,5,185,7357,4,574,244,2003,4,1003,104,768,1003,104,768,1388,78,201
1334,10978,599,7449,7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,128,690,1561,193,705,692,74,124,111,1879,121,2267,1485,6,2096,2,51,4629,124
8969,11439,3421,11440,8970,5707,17320,2539,0,0,0,0,0,0,0,0,0,0,0,0
740,319,3220,7445,8483,2411,17321,10453,0,0,0,0,0,0,0,0,0,0,0,0
178,482,592,300,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,346,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,29,506,1144,560,1198,227,768,1233,0,0,0,0,0,0,0,0,0,0,0
586,3036,774,94,3317,382,4968,731,1478,94,529,4420,0,0,0,0,0,0,0,0
7494,193,332,390,438,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,560,2330,146,2212,1523,81,789,2189,453,646,751,0,0,0,0,0,0,0,0
213,823,1152,75,84,332,193,84,10,32,4,10,213,22,4,32,5,255,8,10
424,121,8971,7701,701,3879,1587,5215,0,0,0,0,0,0,0,0,0,0,0,0
117,44,200,4693,5835,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,6161,2597,917,612,385,58,8291,5613,570,2802,434,2616,423,509,1250,930,3315,603,788
2894,1984,12,296,20,90,116,131,0,0,0,0,0,0,0,0,0,0,0,0
194,3571,1772,17323,17,215,3,17324,17325,387,0,0,0,0,0,0,0,0,0,0
91,29,9,119,91,29,233,260,9,407,126,348,199,3070,2,106,770,287,46,8727
1145,8973,3048,8974,495,5452,2259,214,0,0,0,0,0,0,0,0,0,0,0,0
78,592,300,219,3774,1119,232,77,114,592,300,219,1889,17326,17327,355,449,24,208,476
28,670,1057,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,12,1049,1360,3322,2124,770,94,17328,0,0,0,0,0,0,0,0,0,0,0
1457,4009,874,15,6129,5707,1621,385,6047,0,0,0,0,0,0,0,0,0,0,0
54,467,117,122,2032,718,1327,0,0,0,0,0,0,0,0,0,0,0,0,0
142,131,3115,3994,429,195,302,1153,264,358,0,0,0,0,0,0,0,0,0,0
358,28,1587,552,649,6238,1760,280,1187,1161,0,0,0,0,0,0,0,0,0,0
272,33,1057,3607,17,17329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,7174,233,901,17330,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,20,94,237,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3322,2456,875,17331,237,8572,166,0,0,0,0,0,0,0,0,0,0,0,0
5214,2593,2107,776,2788,3125,4329,371,0,0,0,0,0,0,0,0,0,0,0,0
1127,11441,530,783,3159,693,125,1164,17332,1473,0,0,0,0,0,0,0,0,0,0
2165,17333,17334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,20,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,628,328,489,295,1977,2896,0,0,0,0,0,0,0,0,0,0,0,0,0
61,56,1170,2296,3053,11442,10726,17335,0,0,0,0,0,0,0,0,0,0,0,0
20,409,423,183,292,445,2253,805,1778,2857,10430,1638,285,285,1390,40,536,10378,244,509
20,75,1883,1680,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1062,164,1148,1381,401,5,1082,0,0,0,0,0,0,0,0,0,0,0,0
638,358,1385,2,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,48,110,244,4170,1121,17336,11443,317,2201,2943,0,0,0,0,0,0,0,0,0
119,2895,3176,1906,7194,17337,840,17338,0,0,0,0,0,0,0,0,0,0,0,0
391,401,25,68,6,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,17339,17340,3079,5963,194,110,332,317,2201,0,0,0,0,0,0,0,0,0,0
258,213,213,110,15,1132,892,129,1367,504,17341,485,207,39,10,1326,2,47,213,333
5,243,463,6,17342,4393,115,2,19,12,6,130,1164,248,8667,6,11303,111,435,1298
1663,510,122,6394,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,521,80,1380,476,6222,104,4405,2182,0,0,0,0,0,0,0,0,0,0,0
3699,229,1352,109,2527,691,961,0,0,0,0,0,0,0,0,0,0,0,0,0
18,752,15,74,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,496,74,2514,133,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,275,50,80,90,99,14,509,0,0,0,0,0,0,0,0,0,0,0,0
11412,1033,400,4556,12,517,10923,5238,548,17343,17344,86,506,400,5238,143,63,139,4319,17
719,20,1660,213,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,20,10690,307,6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,30,221,11444,2193,1253,1756,220,6497,11444,11,201,11445,228,122,379,604,649,1888,5989
3526,5688,138,450,32,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,3807,228,46,200,238,3832,10323,920,2321,276,0,0,0,0,0,0,0,0,0
14,947,1450,8758,660,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,43,11446,724,5718,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,264,93,24,1108,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,8977,2666,1983,770,148,121,6,1503,17345,1367,228,423,81,2097,2077,961,83,465,6
7904,220,1459,48,110,10925,227,194,317,2201,4800,19,0,0,0,0,0,0,0,0
492,17346,899,1654,1489,2455,6,938,9,197,126,133,988,83,6,188,488,3758,14,17347
178,790,389,176,72,412,914,338,790,178,35,245,189,1336,469,245,189,1336,469,338
451,158,828,962,249,1018,1724,11447,1407,376,292,2202,151,2,0,0,0,0,0,0
570,2383,1330,417,9711,6,14,286,38,0,0,0,0,0,0,0,0,0,0,0
17349,17350,17351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17352,17353,10362,17354,7457,3393,93,0,0,0,0,0,0,0,0,0,0,0,0,0
757,17355,117,2,41,122,2857,8878,545,122,2857,86,455,117,2,1051,0,0,0,0
295,6,645,1097,1811,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,436,272,69,131,15,116,1128,875,0,0,0,0,0,0,0,0,0,0,0
798,20,74,5375,133,45,202,166,436,15,1189,0,0,0,0,0,0,0,0,0
783,338,1651,715,3364,1116,61,56,615,940,5992,2217,1650,6498,229,876,1101,9,12,0
66,388,879,217,1368,217,8021,1163,1888,0,0,0,0,0,0,0,0,0,0,0
2,12,535,3,17356,11448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,2715,1311,301,1358,371,476,3335,0,0,0,0,0,0,0,0,0,0,0,0
11441,46,11,201,742,17357,3850,1352,2,0,0,0,0,0,0,0,0,0,0,0
